application_date,segment,case_count,day,year,month,Holiday,Type,cos_day,sin_day,cos_mon,sin_mon,day_of_week,week_num
2019-02-10,2,444.0,10,2019,2,Vasant Panchami,R,-0.6234898018587335,0.7818314824680299,0.5000000000000001,0.8660254037844386,6,6
2019-02-11,2,1190.0,11,2019,2,,,-0.7818314824680295,0.6234898018587339,0.5000000000000001,0.8660254037844386,0,7
2019-02-12,2,1203.0,12,2019,2,,,-0.9009688679024191,0.43388373911755823,0.5000000000000001,0.8660254037844386,1,7
2019-02-13,2,1196.0,13,2019,2,,,-0.9749279121818236,0.2225209339563141,0.5000000000000001,0.8660254037844386,2,7
2019-02-14,2,1057.0,14,2019,2,Valentine's Day,O,-1.0,1.2246467991473532e-16,0.5000000000000001,0.8660254037844386,3,7
2019-02-15,2,1022.0,15,2019,2,,,-0.9749279121818236,-0.22252093395631384,0.5000000000000001,0.8660254037844386,4,7
2019-02-16,2,1932.0,16,2019,2,,,-0.9009688679024191,-0.433883739117558,0.5000000000000001,0.8660254037844386,5,7
2019-02-17,2,1177.0,17,2019,2,,,-0.7818314824680296,-0.6234898018587338,0.5000000000000001,0.8660254037844386,6,7
2019-02-18,2,1160.0,18,2019,2,,,-0.6234898018587337,-0.7818314824680297,0.5000000000000001,0.8660254037844386,0,8
2019-02-19,2,1308.0,19,2019,2,Shivaji Jayanti,R,-0.4338837391175583,-0.9009688679024191,0.5000000000000001,0.8660254037844386,1,8
2019-02-19,2,1308.0,19,2019,2,Guru Ravidas Jayanti,R,-0.4338837391175583,-0.9009688679024191,0.5000000000000001,0.8660254037844386,1,8
2019-02-20,2,1375.0,20,2019,2,,,-0.2225209339563146,-0.9749279121818236,0.5000000000000001,0.8660254037844386,2,8
2019-02-21,2,1300.0,21,2019,2,,,-1.8369701987210294e-16,-1.0,0.5000000000000001,0.8660254037844386,3,8
2019-02-22,2,1075.0,22,2019,2,,,0.22252093395631334,-0.9749279121818238,0.5000000000000001,0.8660254037844386,4,8
2019-02-23,2,961.0,23,2019,2,,,0.433883739117558,-0.9009688679024191,0.5000000000000001,0.8660254037844386,5,8
2019-02-24,2,832.0,24,2019,2,,,0.6234898018587334,-0.7818314824680299,0.5000000000000001,0.8660254037844386,6,8
2019-02-25,2,888.0,25,2019,2,,,0.7818314824680297,-0.6234898018587337,0.5000000000000001,0.8660254037844386,0,9
2019-02-26,2,1301.0,26,2019,2,,,0.9009688679024194,-0.4338837391175575,0.5000000000000001,0.8660254037844386,1,9
2019-02-27,2,581.0,27,2019,2,,,0.9749279121818236,-0.22252093395631464,0.5000000000000001,0.8660254037844386,2,9
2019-02-28,2,90.0,28,2019,2,,,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,3,9
2019-03-01,2,200.0,1,2019,3,Maharishi Dayanand Saraswati Jayanti,R,0.9795299412524944,0.2012985200886601,6.123233995736766e-17,1.0,4,9
2019-03-02,2,186.0,2,2019,3,,,0.9189578116202306,0.39435585511331855,6.123233995736766e-17,1.0,5,9
2019-03-03,2,206.0,3,2019,3,,,0.8207634412072763,0.5712682150947923,6.123233995736766e-17,1.0,6,9
2019-03-04,2,295.0,4,2019,3,Maha Shivaratri/Shivaratri,G,0.6889669190756866,0.72479278722912,6.123233995736766e-17,1.0,0,10
2019-03-05,2,241.0,5,2019,3,,,0.5289640103269624,0.8486442574947509,6.123233995736766e-17,1.0,1,10
2019-03-06,2,459.0,6,2019,3,,,0.3473052528448203,0.9377521321470804,6.123233995736766e-17,1.0,2,10
2019-03-07,2,730.0,7,2019,3,,,0.1514277775045767,0.9884683243281114,6.123233995736766e-17,1.0,3,10
2019-03-08,2,743.0,8,2019,3,,,-0.050649168838712635,0.9987165071710528,6.123233995736766e-17,1.0,4,10
2019-03-09,2,660.0,9,2019,3,,,-0.2506525322587204,0.9680771188662044,6.123233995736766e-17,1.0,5,10
2019-03-10,2,867.0,10,2019,3,,,-0.4403941515576344,0.8978045395707416,6.123233995736766e-17,1.0,6,10
2019-03-11,2,1663.0,11,2019,3,,,-0.6121059825476626,0.7907757369376989,6.123233995736766e-17,1.0,0,11
2019-03-12,2,2016.0,12,2019,3,,,-0.758758122692791,0.6513724827222223,6.123233995736766e-17,1.0,1,11
2019-03-13,2,1992.0,13,2019,3,,,-0.8743466161445821,0.485301962531081,6.123233995736766e-17,1.0,2,11
2019-03-14,2,2094.0,14,2019,3,,,-0.9541392564000488,0.29936312297335804,6.123233995736766e-17,1.0,3,11
2019-03-15,2,2145.0,15,2019,3,,,-0.994869323391895,0.10116832198743272,6.123233995736766e-17,1.0,4,11
2019-03-16,2,2350.0,16,2019,3,,,-0.9948693233918952,-0.10116832198743204,6.123233995736766e-17,1.0,5,11
2019-03-17,2,2224.0,17,2019,3,,,-0.9541392564000488,-0.2993631229733582,6.123233995736766e-17,1.0,6,11
2019-03-18,2,1051.0,18,2019,3,,,-0.8743466161445822,-0.4853019625310808,6.123233995736766e-17,1.0,0,12
2019-03-19,2,1294.0,19,2019,3,,,-0.7587581226927911,-0.651372482722222,6.123233995736766e-17,1.0,1,12
2019-03-20,2,1047.0,20,2019,3,Holika Dahana,R,-0.6121059825476627,-0.7907757369376986,6.123233995736766e-17,1.0,2,12
2019-03-21,2,108.0,21,2019,3,March Equinox,S,-0.44039415155763423,-0.8978045395707417,6.123233995736766e-17,1.0,3,12
2019-03-21,2,108.0,21,2019,3,Holi,R,-0.44039415155763423,-0.8978045395707417,6.123233995736766e-17,1.0,3,12
2019-03-21,2,108.0,21,2019,3,Dolyatra,R,-0.44039415155763423,-0.8978045395707417,6.123233995736766e-17,1.0,3,12
2019-03-21,2,108.0,21,2019,3,Hazarat Ali's Birthday,R,-0.44039415155763423,-0.8978045395707417,6.123233995736766e-17,1.0,3,12
2019-03-22,2,925.0,22,2019,3,,,-0.2506525322587213,-0.968077118866204,6.123233995736766e-17,1.0,4,12
2019-03-23,2,1358.0,23,2019,3,,,-0.05064916883871355,-0.9987165071710528,6.123233995736766e-17,1.0,5,12
2019-03-24,2,1697.0,24,2019,3,,,0.15142777750457667,-0.9884683243281114,6.123233995736766e-17,1.0,6,12
2019-03-25,2,1042.0,25,2019,3,,,0.3473052528448203,-0.9377521321470804,6.123233995736766e-17,1.0,0,13
2019-03-26,2,1731.0,26,2019,3,,,0.5289640103269624,-0.8486442574947509,6.123233995736766e-17,1.0,1,13
2019-03-27,2,1464.0,27,2019,3,,,0.6889669190756865,-0.72479278722912,6.123233995736766e-17,1.0,2,13
2019-03-28,2,1836.0,28,2019,3,,,0.8207634412072763,-0.5712682150947924,6.123233995736766e-17,1.0,3,13
2019-03-29,2,1453.0,29,2019,3,,,0.9189578116202306,-0.3943558551133187,6.123233995736766e-17,1.0,4,13
2019-03-30,2,593.0,30,2019,3,,,0.9795299412524944,-0.20129852008866114,6.123233995736766e-17,1.0,5,13
2019-03-31,2,77.0,31,2019,3,,,1.0,-2.4492935982947064e-16,6.123233995736766e-17,1.0,6,13
2019-04-01,2,127.0,1,2019,4,,,0.9781476007338056,0.2079116908177593,-0.4999999999999998,0.8660254037844387,0,14
2019-04-02,2,128.0,2,2019,4,,,0.9135454576426008,0.40673664307580015,-0.4999999999999998,0.8660254037844387,1,14
2019-04-03,2,199.0,3,2019,4,,,0.8090169943749475,0.5877852522924731,-0.4999999999999998,0.8660254037844387,2,14
2019-04-04,2,247.0,4,2019,4,,,0.6691306063588582,0.7431448254773941,-0.4999999999999998,0.8660254037844387,3,14
2019-04-05,2,113.0,5,2019,4,,,0.5000000000000001,0.8660254037844386,-0.4999999999999998,0.8660254037844387,4,14
2019-04-06,2,373.0,6,2019,4,Chaitra Sukhladi,R,0.30901699437494745,0.9510565162951536,-0.4999999999999998,0.8660254037844387,5,14
2019-04-07,2,418.0,7,2019,4,,,0.10452846326765346,0.9945218953682732,-0.4999999999999998,0.8660254037844387,6,14
2019-04-08,2,456.0,8,2019,4,,,-0.10452846326765332,0.9945218953682734,-0.4999999999999998,0.8660254037844387,0,15
2019-04-09,2,357.0,9,2019,4,,,-0.3090169943749473,0.9510565162951536,-0.4999999999999998,0.8660254037844387,1,15
2019-04-10,2,623.0,10,2019,4,,,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.8660254037844387,2,15
2019-04-11,2,1261.0,11,2019,4,,,-0.6691306063588579,0.7431448254773945,-0.4999999999999998,0.8660254037844387,3,15
2019-04-12,2,1330.0,12,2019,4,,,-0.8090169943749473,0.5877852522924732,-0.4999999999999998,0.8660254037844387,4,15
2019-04-13,2,1401.0,13,2019,4,Rama Navami,R,-0.913545457642601,0.4067366430758,-0.4999999999999998,0.8660254037844387,5,15
2019-04-14,2,1037.0,14,2019,4,Vaisakhi,R,-0.9781476007338056,0.2079116908177593,-0.4999999999999998,0.8660254037844387,6,15
2019-04-14,2,1037.0,14,2019,4,Mesadi/Vaisakhadi,R,-0.9781476007338056,0.2079116908177593,-0.4999999999999998,0.8660254037844387,6,15
2019-04-14,2,1037.0,14,2019,4,Ambedkar Jayanti,G,-0.9781476007338056,0.2079116908177593,-0.4999999999999998,0.8660254037844387,6,15
2019-04-15,2,1133.0,15,2019,4,,,-1.0,5.665538897647981e-16,-0.4999999999999998,0.8660254037844387,0,16
2019-04-16,2,1175.0,16,2019,4,,,-0.9781476007338056,-0.20791169081775907,-0.4999999999999998,0.8660254037844387,1,16
2019-04-17,2,1455.0,17,2019,4,Mahavir Jayanti,G,-0.9135454576426008,-0.4067366430758002,-0.4999999999999998,0.8660254037844387,2,16
2019-04-18,2,1521.0,18,2019,4,Maundy Thursday,C,-0.8090169943749475,-0.587785252292473,-0.4999999999999998,0.8660254037844387,3,16
2019-04-19,2,1581.0,19,2019,4,Good Friday,G,-0.6691306063588585,-0.743144825477394,-0.4999999999999998,0.8660254037844387,4,16
2019-04-20,2,1482.0,20,2019,4,First day of Passover,O,-0.5000000000000004,-0.8660254037844385,-0.4999999999999998,0.8660254037844387,5,16
2019-04-21,2,1175.0,21,2019,4,Easter Day,R,-0.3090169943749476,-0.9510565162951536,-0.4999999999999998,0.8660254037844387,6,16
2019-04-22,2,1448.0,22,2019,4,,,-0.10452846326765423,-0.9945218953682732,-0.4999999999999998,0.8660254037844387,0,17
2019-04-23,2,1153.0,23,2019,4,,,0.104528463267653,-0.9945218953682734,-0.4999999999999998,0.8660254037844387,1,17
2019-04-24,2,1139.0,24,2019,4,,,0.30901699437494723,-0.9510565162951536,-0.4999999999999998,0.8660254037844387,2,17
2019-04-25,2,1204.0,25,2019,4,,,0.5000000000000001,-0.8660254037844386,-0.4999999999999998,0.8660254037844387,3,17
2019-04-26,2,1177.0,26,2019,4,,,0.6691306063588585,-0.743144825477394,-0.4999999999999998,0.8660254037844387,4,17
2019-04-27,2,1302.0,27,2019,4,,,0.8090169943749473,-0.5877852522924734,-0.4999999999999998,0.8660254037844387,5,17
2019-04-28,2,1001.0,28,2019,4,,,0.913545457642601,-0.40673664307580015,-0.4999999999999998,0.8660254037844387,6,17
2019-04-29,2,327.0,29,2019,4,,,0.9781476007338056,-0.20791169081775895,-0.4999999999999998,0.8660254037844387,0,18
2019-04-30,2,73.0,30,2019,4,,,1.0,-1.1331077795295961e-15,-0.4999999999999998,0.8660254037844387,1,18
2019-05-01,2,121.0,1,2019,5,May Day,O,0.9795299412524944,0.2012985200886601,-0.8660254037844387,0.5,2,18
2019-05-02,2,174.0,2,2019,5,,,0.9189578116202306,0.39435585511331855,-0.8660254037844387,0.5,3,18
2019-05-03,2,145.0,3,2019,5,,,0.8207634412072763,0.5712682150947923,-0.8660254037844387,0.5,4,18
2019-05-04,2,240.0,4,2019,5,,,0.6889669190756866,0.72479278722912,-0.8660254037844387,0.5,5,18
2019-05-05,2,136.0,5,2019,5,,,0.5289640103269624,0.8486442574947509,-0.8660254037844387,0.5,6,18
2019-05-06,2,171.0,6,2019,5,,,0.3473052528448203,0.9377521321470804,-0.8660254037844387,0.5,0,19
2019-05-07,2,252.0,7,2019,5,Birthday of Ravindranath,R,0.1514277775045767,0.9884683243281114,-0.8660254037844387,0.5,1,19
2019-05-08,2,201.0,8,2019,5,,,-0.050649168838712635,0.9987165071710528,-0.8660254037844387,0.5,2,19
2019-05-09,2,340.0,9,2019,5,,,-0.2506525322587204,0.9680771188662044,-0.8660254037844387,0.5,3,19
2019-05-10,2,445.0,10,2019,5,,,-0.4403941515576344,0.8978045395707416,-0.8660254037844387,0.5,4,19
2019-05-11,2,1114.0,11,2019,5,,,-0.6121059825476626,0.7907757369376989,-0.8660254037844387,0.5,5,19
2019-05-12,2,811.0,12,2019,5,Mother's Day,O,-0.758758122692791,0.6513724827222223,-0.8660254037844387,0.5,6,19
2019-05-13,2,1139.0,13,2019,5,,,-0.8743466161445821,0.485301962531081,-0.8660254037844387,0.5,0,20
2019-05-14,2,1345.0,14,2019,5,,,-0.9541392564000488,0.29936312297335804,-0.8660254037844387,0.5,1,20
2019-05-15,2,1171.0,15,2019,5,,,-0.994869323391895,0.10116832198743272,-0.8660254037844387,0.5,2,20
2019-05-16,2,1409.0,16,2019,5,,,-0.9948693233918952,-0.10116832198743204,-0.8660254037844387,0.5,3,20
2019-05-17,2,1532.0,17,2019,5,,,-0.9541392564000488,-0.2993631229733582,-0.8660254037844387,0.5,4,20
2019-05-18,2,1546.0,18,2019,5,Buddha Purnima/Vesak,G,-0.8743466161445822,-0.4853019625310808,-0.8660254037844387,0.5,5,20
2019-05-19,2,642.0,19,2019,5,,,-0.7587581226927911,-0.651372482722222,-0.8660254037844387,0.5,6,20
2019-05-20,2,1079.0,20,2019,5,,,-0.6121059825476627,-0.7907757369376986,-0.8660254037844387,0.5,0,21
2019-05-21,2,1448.0,21,2019,5,,,-0.44039415155763423,-0.8978045395707417,-0.8660254037844387,0.5,1,21
2019-05-22,2,1324.0,22,2019,5,,,-0.2506525322587213,-0.968077118866204,-0.8660254037844387,0.5,2,21
2019-05-23,2,1689.0,23,2019,5,,,-0.05064916883871355,-0.9987165071710528,-0.8660254037844387,0.5,3,21
2019-05-24,2,1343.0,24,2019,5,,,0.15142777750457667,-0.9884683243281114,-0.8660254037844387,0.5,4,21
2019-05-25,2,1091.0,25,2019,5,,,0.3473052528448203,-0.9377521321470804,-0.8660254037844387,0.5,5,21
2019-05-26,2,873.0,26,2019,5,,,0.5289640103269624,-0.8486442574947509,-0.8660254037844387,0.5,6,21
2019-05-27,2,1036.0,27,2019,5,,,0.6889669190756865,-0.72479278722912,-0.8660254037844387,0.5,0,22
2019-05-28,2,974.0,28,2019,5,,,0.8207634412072763,-0.5712682150947924,-0.8660254037844387,0.5,1,22
2019-05-29,2,903.0,29,2019,5,,,0.9189578116202306,-0.3943558551133187,-0.8660254037844387,0.5,2,22
2019-05-30,2,426.0,30,2019,5,,,0.9795299412524944,-0.20129852008866114,-0.8660254037844387,0.5,3,22
2019-05-31,2,20.0,31,2019,5,Jamat Ul-Vida,R,1.0,-2.4492935982947064e-16,-0.8660254037844387,0.5,4,22
2019-06-01,2,74.0,1,2019,6,,,0.9781476007338056,0.2079116908177593,-1.0,1.2246467991473532e-16,5,22
2019-06-02,2,109.0,2,2019,6,,,0.9135454576426008,0.40673664307580015,-1.0,1.2246467991473532e-16,6,22
2019-06-03,2,159.0,3,2019,6,,,0.8090169943749475,0.5877852522924731,-1.0,1.2246467991473532e-16,0,23
2019-06-04,2,169.0,4,2019,6,,,0.6691306063588582,0.7431448254773941,-1.0,1.2246467991473532e-16,1,23
2019-06-05,2,158.0,5,2019,6,Ramzan Id/Eid-ul-Fitar,G,0.5000000000000001,0.8660254037844386,-1.0,1.2246467991473532e-16,2,23
2019-06-05,2,158.0,5,2019,6,Ramzan Id/Eid-ul-Fitar,M,0.5000000000000001,0.8660254037844386,-1.0,1.2246467991473532e-16,2,23
2019-06-06,2,152.0,6,2019,6,,,0.30901699437494745,0.9510565162951536,-1.0,1.2246467991473532e-16,3,23
2019-06-07,2,218.0,7,2019,6,,,0.10452846326765346,0.9945218953682732,-1.0,1.2246467991473532e-16,4,23
2019-06-08,2,230.0,8,2019,6,,,-0.10452846326765332,0.9945218953682734,-1.0,1.2246467991473532e-16,5,23
2019-06-09,2,211.0,9,2019,6,,,-0.3090169943749473,0.9510565162951536,-1.0,1.2246467991473532e-16,6,23
2019-06-10,2,387.0,10,2019,6,,,-0.4999999999999998,0.8660254037844387,-1.0,1.2246467991473532e-16,0,24
2019-06-11,2,751.0,11,2019,6,,,-0.6691306063588579,0.7431448254773945,-1.0,1.2246467991473532e-16,1,24
2019-06-12,2,1288.0,12,2019,6,,,-0.8090169943749473,0.5877852522924732,-1.0,1.2246467991473532e-16,2,24
2019-06-13,2,1433.0,13,2019,6,,,-0.913545457642601,0.4067366430758,-1.0,1.2246467991473532e-16,3,24
2019-06-14,2,1402.0,14,2019,6,,,-0.9781476007338056,0.2079116908177593,-1.0,1.2246467991473532e-16,4,24
2019-06-15,2,1028.0,15,2019,6,,,-1.0,5.665538897647981e-16,-1.0,1.2246467991473532e-16,5,24
2019-06-16,2,1166.0,16,2019,6,Father's Day,O,-0.9781476007338056,-0.20791169081775907,-1.0,1.2246467991473532e-16,6,24
2019-06-17,2,1403.0,17,2019,6,,,-0.9135454576426008,-0.4067366430758002,-1.0,1.2246467991473532e-16,0,25
2019-06-18,2,1406.0,18,2019,6,,,-0.8090169943749475,-0.587785252292473,-1.0,1.2246467991473532e-16,1,25
2019-06-19,2,1624.0,19,2019,6,,,-0.6691306063588585,-0.743144825477394,-1.0,1.2246467991473532e-16,2,25
2019-06-20,2,1681.0,20,2019,6,,,-0.5000000000000004,-0.8660254037844385,-1.0,1.2246467991473532e-16,3,25
2019-06-21,2,1547.0,21,2019,6,June Solstice,S,-0.3090169943749476,-0.9510565162951536,-1.0,1.2246467991473532e-16,4,25
2019-06-22,2,1305.0,22,2019,6,,,-0.10452846326765423,-0.9945218953682732,-1.0,1.2246467991473532e-16,5,25
2019-06-23,2,1035.0,23,2019,6,,,0.104528463267653,-0.9945218953682734,-1.0,1.2246467991473532e-16,6,25
2019-06-24,2,1147.0,24,2019,6,,,0.30901699437494723,-0.9510565162951536,-1.0,1.2246467991473532e-16,0,26
2019-06-25,2,990.0,25,2019,6,,,0.5000000000000001,-0.8660254037844386,-1.0,1.2246467991473532e-16,1,26
2019-06-26,2,1288.0,26,2019,6,,,0.6691306063588585,-0.743144825477394,-1.0,1.2246467991473532e-16,2,26
2019-06-27,2,1113.0,27,2019,6,,,0.8090169943749473,-0.5877852522924734,-1.0,1.2246467991473532e-16,3,26
2019-06-28,2,930.0,28,2019,6,,,0.913545457642601,-0.40673664307580015,-1.0,1.2246467991473532e-16,4,26
2019-06-29,2,414.0,29,2019,6,,,0.9781476007338056,-0.20791169081775895,-1.0,1.2246467991473532e-16,5,26
2019-06-30,2,94.0,30,2019,6,,,1.0,-1.1331077795295961e-15,-1.0,1.2246467991473532e-16,6,26
2019-07-01,2,134.0,1,2019,7,,,0.9795299412524944,0.2012985200886601,-0.8660254037844388,-0.4999999999999997,0,27
2019-07-02,2,90.0,2,2019,7,,,0.9189578116202306,0.39435585511331855,-0.8660254037844388,-0.4999999999999997,1,27
2019-07-03,2,92.0,3,2019,7,,,0.8207634412072763,0.5712682150947923,-0.8660254037844388,-0.4999999999999997,2,27
2019-07-04,2,85.0,4,2019,7,Rath Yatra,R,0.6889669190756866,0.72479278722912,-0.8660254037844388,-0.4999999999999997,3,27
2019-07-05,2,92.0,5,2019,7,,,0.5289640103269624,0.8486442574947509,-0.8660254037844388,-0.4999999999999997,4,27
2019-07-06,2,120.0,6,2019,7,,,0.3473052528448203,0.9377521321470804,-0.8660254037844388,-0.4999999999999997,5,27
2019-07-07,2,110.0,7,2019,7,,,0.1514277775045767,0.9884683243281114,-0.8660254037844388,-0.4999999999999997,6,27
2019-07-08,2,106.0,8,2019,7,,,-0.050649168838712635,0.9987165071710528,-0.8660254037844388,-0.4999999999999997,0,28
2019-07-09,2,150.0,9,2019,7,,,-0.2506525322587204,0.9680771188662044,-0.8660254037844388,-0.4999999999999997,1,28
2019-07-10,2,206.0,10,2019,7,,,-0.4403941515576344,0.8978045395707416,-0.8660254037844388,-0.4999999999999997,2,28
2019-07-11,2,932.0,11,2019,7,,,-0.6121059825476626,0.7907757369376989,-0.8660254037844388,-0.4999999999999997,3,28
2019-07-12,2,1148.0,12,2019,7,,,-0.758758122692791,0.6513724827222223,-0.8660254037844388,-0.4999999999999997,4,28
2019-07-13,2,1500.0,13,2019,7,,,-0.8743466161445821,0.485301962531081,-0.8660254037844388,-0.4999999999999997,5,28
2019-07-14,2,1019.0,14,2019,7,,,-0.9541392564000488,0.29936312297335804,-0.8660254037844388,-0.4999999999999997,6,28
2019-07-15,2,1162.0,15,2019,7,,,-0.994869323391895,0.10116832198743272,-0.8660254037844388,-0.4999999999999997,0,29
2019-07-16,2,1314.0,16,2019,7,Guru Purnima,O,-0.9948693233918952,-0.10116832198743204,-0.8660254037844388,-0.4999999999999997,1,29
2019-07-17,2,1611.0,17,2019,7,,,-0.9541392564000488,-0.2993631229733582,-0.8660254037844388,-0.4999999999999997,2,29
2019-07-18,2,1401.0,18,2019,7,,,-0.8743466161445822,-0.4853019625310808,-0.8660254037844388,-0.4999999999999997,3,29
2019-07-19,2,1588.0,19,2019,7,,,-0.7587581226927911,-0.651372482722222,-0.8660254037844388,-0.4999999999999997,4,29
2019-07-20,2,1346.0,20,2019,7,,,-0.6121059825476627,-0.7907757369376986,-0.8660254037844388,-0.4999999999999997,5,29
2019-07-21,2,456.0,21,2019,7,,,-0.44039415155763423,-0.8978045395707417,-0.8660254037844388,-0.4999999999999997,6,29
2019-07-22,2,1393.0,22,2019,7,,,-0.2506525322587213,-0.968077118866204,-0.8660254037844388,-0.4999999999999997,0,30
2019-07-23,2,1489.0,23,2019,7,,,-0.05064916883871355,-0.9987165071710528,-0.8660254037844388,-0.4999999999999997,1,30
2017-04-01,2,111.0,1,2017,4,,,0.9781476007338056,0.2079116908177593,-0.4999999999999998,0.8660254037844387,5,13
2017-04-02,2,148.0,2,2017,4,,,0.9135454576426008,0.40673664307580015,-0.4999999999999998,0.8660254037844387,6,13
2017-04-03,2,233.0,3,2017,4,,,0.8090169943749475,0.5877852522924731,-0.4999999999999998,0.8660254037844387,0,14
2017-04-04,2,276.0,4,2017,4,Rama Navami,G,0.6691306063588582,0.7431448254773941,-0.4999999999999998,0.8660254037844387,1,14
2017-04-05,2,227.0,5,2017,4,,,0.5000000000000001,0.8660254037844386,-0.4999999999999998,0.8660254037844387,2,14
2017-04-06,2,329.0,6,2017,4,,,0.30901699437494745,0.9510565162951536,-0.4999999999999998,0.8660254037844387,3,14
2017-04-07,2,235.0,7,2017,4,,,0.10452846326765346,0.9945218953682732,-0.4999999999999998,0.8660254037844387,4,14
2017-04-08,2,314.0,8,2017,4,,,-0.10452846326765332,0.9945218953682734,-0.4999999999999998,0.8660254037844387,5,14
2017-04-09,2,392.0,9,2017,4,Mahavir Jayanti,G,-0.3090169943749473,0.9510565162951536,-0.4999999999999998,0.8660254037844387,6,14
2017-04-10,2,766.0,10,2017,4,,,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.8660254037844387,0,15
2017-04-11,2,1522.0,11,2017,4,First day of Passover,O,-0.6691306063588579,0.7431448254773945,-0.4999999999999998,0.8660254037844387,1,15
2017-04-11,2,1522.0,11,2017,4,Hazarat Ali's Birthday,R,-0.6691306063588579,0.7431448254773945,-0.4999999999999998,0.8660254037844387,1,15
2017-04-12,2,2125.0,12,2017,4,,,-0.8090169943749473,0.5877852522924732,-0.4999999999999998,0.8660254037844387,2,15
2017-04-15,2,2500.0,15,2017,4,Mesadi/Vaisakhadi,R,-1.0,5.665538897647981e-16,-0.4999999999999998,0.8660254037844387,5,15
2017-04-16,2,2345.0,16,2017,4,Easter Day,R,-0.9781476007338056,-0.20791169081775907,-0.4999999999999998,0.8660254037844387,6,15
2017-04-17,2,2255.0,17,2017,4,,,-0.9135454576426008,-0.4067366430758002,-0.4999999999999998,0.8660254037844387,0,16
2017-04-18,2,2393.0,18,2017,4,,,-0.8090169943749475,-0.587785252292473,-0.4999999999999998,0.8660254037844387,1,16
2017-04-20,2,2501.0,20,2017,4,,,-0.5000000000000004,-0.8660254037844385,-0.4999999999999998,0.8660254037844387,3,16
2017-04-21,2,1846.0,21,2017,4,,,-0.3090169943749476,-0.9510565162951536,-0.4999999999999998,0.8660254037844387,4,16
2017-04-22,2,1508.0,22,2017,4,,,-0.10452846326765423,-0.9945218953682732,-0.4999999999999998,0.8660254037844387,5,16
2017-04-23,2,1204.0,23,2017,4,,,0.104528463267653,-0.9945218953682734,-0.4999999999999998,0.8660254037844387,6,16
2017-04-24,2,531.0,24,2017,4,,,0.30901699437494723,-0.9510565162951536,-0.4999999999999998,0.8660254037844387,0,17
2017-04-25,2,356.0,25,2017,4,,,0.5000000000000001,-0.8660254037844386,-0.4999999999999998,0.8660254037844387,1,17
2017-04-26,2,68.0,26,2017,4,,,0.6691306063588585,-0.743144825477394,-0.4999999999999998,0.8660254037844387,2,17
2017-04-27,2,93.0,27,2017,4,,,0.8090169943749473,-0.5877852522924734,-0.4999999999999998,0.8660254037844387,3,17
2017-04-28,2,148.0,28,2017,4,,,0.913545457642601,-0.40673664307580015,-0.4999999999999998,0.8660254037844387,4,17
2017-04-29,2,185.0,29,2017,4,,,0.9781476007338056,-0.20791169081775895,-0.4999999999999998,0.8660254037844387,5,17
2017-04-30,2,336.0,30,2017,4,,,1.0,-1.1331077795295961e-15,-0.4999999999999998,0.8660254037844387,6,17
2017-05-01,2,359.0,1,2017,5,May Day,O,0.9795299412524944,0.2012985200886601,-0.8660254037844387,0.5,0,18
2017-05-02,2,283.0,2,2017,5,,,0.9189578116202306,0.39435585511331855,-0.8660254037844387,0.5,1,18
2017-05-03,2,257.0,3,2017,5,,,0.8207634412072763,0.5712682150947923,-0.8660254037844387,0.5,2,18
2017-05-04,2,440.0,4,2017,5,,,0.6889669190756866,0.72479278722912,-0.8660254037844387,0.5,3,18
2017-05-05,2,494.0,5,2017,5,,,0.5289640103269624,0.8486442574947509,-0.8660254037844387,0.5,4,18
2017-05-06,2,470.0,6,2017,5,,,0.3473052528448203,0.9377521321470804,-0.8660254037844387,0.5,5,18
2017-05-07,2,507.0,7,2017,5,,,0.1514277775045767,0.9884683243281114,-0.8660254037844387,0.5,6,18
2017-05-08,2,379.0,8,2017,5,,,-0.050649168838712635,0.9987165071710528,-0.8660254037844387,0.5,0,19
2017-05-09,2,564.0,9,2017,5,Birthday of Ravindranath,R,-0.2506525322587204,0.9680771188662044,-0.8660254037844387,0.5,1,19
2017-05-10,2,635.0,10,2017,5,Buddha Purnima/Vesak,G,-0.4403941515576344,0.8978045395707416,-0.8660254037844387,0.5,2,19
2017-05-11,2,1615.0,11,2017,5,,,-0.6121059825476626,0.7907757369376989,-0.8660254037844387,0.5,3,19
2017-05-12,2,2008.0,12,2017,5,,,-0.758758122692791,0.6513724827222223,-0.8660254037844387,0.5,4,19
2017-05-13,2,1512.0,13,2017,5,,,-0.8743466161445821,0.485301962531081,-0.8660254037844387,0.5,5,19
2017-05-14,2,2144.0,14,2017,5,Mother's Day,O,-0.9541392564000488,0.29936312297335804,-0.8660254037844387,0.5,6,19
2017-05-16,2,2055.0,16,2017,5,,,-0.9948693233918952,-0.10116832198743204,-0.8660254037844387,0.5,1,20
2017-05-17,2,2000.0,17,2017,5,,,-0.9541392564000488,-0.2993631229733582,-0.8660254037844387,0.5,2,20
2017-05-19,2,2139.0,19,2017,5,,,-0.7587581226927911,-0.651372482722222,-0.8660254037844387,0.5,4,20
2017-05-20,2,2021.0,20,2017,5,,,-0.6121059825476627,-0.7907757369376986,-0.8660254037844387,0.5,5,20
